Nama Perenang:,Phelp
Gaya Renang:,Gaya Bebas
Time:,130526-1844
TimeStamp(s),Force(Kg),Roll(Deg),Pitch(Deg)
7296.75,47.58,-19.82,33.13
7296.85,49.02,-12.18,22.27
7296.95,36.54,-5.51,7.56
7297.05,37.57,17.36,17.77
7297.15,4.95,-17.32,1.57
7297.25,21.92,-19.77,30.66
7297.35,46.53,-13.75,-1.77
7297.45,18.70,-1.96,-14.78
7297.55,31.63,-0.97,-6.00
7297.65,47.46,4.68,-7.10
7297.75,21.47,-0.25,18.61
7297.85,39.14,-13.61,-1.35
7297.95,8.27,-18.31,21.50
7298.05,6.86,14.03,-28.03
7298.15,49.32,3.25,-39.08
7298.25,21.85,-17.49,19.17
7298.35,40.38,12.61,24.18
7298.45,5.71,18.24,-37.12
7298.55,0.29,-16.79,26.34
7298.65,1.17,16.40,38.17
7298.75,9.59,19.45,23.25
7298.85,6.02,14.65,34.80
7298.95,22.08,-6.28,0.22
7299.05,10.27,-12.56,-16.04
7299.15,27.77,19.56,15.17
7299.25,49.79,5.31,-27.61
7299.35,0.93,13.83,-38.15
7299.45,25.22,0.04,33.33
7299.55,25.25,1.60,23.10
7299.65,29.07,-15.30,-31.02
7299.75,29.97,16.87,-25.22
7299.85,24.10,-6.12,15.44
7299.95,31.34,-4.68,30.13
7300.05,2.65,13.16,-8.48
7300.15,30.24,5.03,39.34
7300.25,18.08,2.01,-4.86
7300.35,25.24,3.17,-31.14
7300.45,8.82,-0.45,-6.45
7300.55,41.45,-14.42,3.93
7300.65,48.87,5.68,-25.09
7300.75,18.06,6.44,-28.63
7300.85,40.17,-5.93,-8.68
7300.95,3.96,-10.49,1.59
7301.05,11.02,-19.14,7.85
7301.15,5.36,4.99,-36.36
7301.25,45.08,6.26,24.31
7301.35,7.14,14.86,24.90
7301.45,29.86,16.52,-13.34
7301.55,1.13,10.93,37.75
7301.65,47.68,7.00,-8.57
7301.75,12.30,19.86,14.16
7301.85,41.61,15.05,19.75
7301.95,22.87,1.35,32.04
7302.05,20.71,5.58,6.18
7302.15,17.21,-3.96,-3.06
7302.25,3.59,-8.69,-2.98
7302.35,30.98,9.87,-8.51
7302.45,25.77,-8.02,15.52
7302.55,26.36,-1.37,14.13
7302.65,13.10,13.45,7.53
7302.75,32.02,1.22,2.23
7302.85,29.94,8.35,20.21
7302.95,46.19,9.79,-20.10
7303.05,4.88,-15.41,26.64
7303.15,29.16,1.55,-5.69
7303.25,48.38,4.67,-9.87
7303.35,30.60,10.87,-18.48
7303.45,42.56,14.85,25.17
7303.55,48.88,15.16,11.72
7303.65,49.10,-10.09,9.86
7303.75,3.05,16.95,34.03
7303.85,21.18,10.03,-4.98
7303.95,47.76,0.03,34.05
7304.05,7.57,-2.82,-35.83
7304.15,35.82,-11.96,-8.30
7304.25,30.17,-1.65,26.39
7304.35,31.78,16.07,-7.30
7304.45,48.47,4.16,25.57
7304.55,47.22,5.21,-13.36
7304.65,22.22,-7.13,-7.49
7304.75,14.10,-15.35,10.60
7304.85,7.61,11.71,39.95
7304.95,3.46,13.37,-10.13
7305.05,15.85,0.43,-19.49
7305.15,40.86,12.90,-37.80
7305.25,44.73,13.81,1.34
7305.35,25.08,18.93,36.54
7305.45,18.97,17.53,-5.42
7305.55,21.52,-3.74,14.04
7305.65,19.71,16.12,-33.69
7305.75,31.99,-13.10,-23.90
7305.85,42.03,16.03,-22.24
7305.96,29.61,-17.66,-18.95
7306.06,7.92,3.68,-35.95
7306.15,22.23,-3.70,21.33
7306.25,30.80,6.08,2.70
7306.35,33.29,2.36,29.43
7306.46,42.03,-19.22,-11.60
7306.56,48.60,-10.55,3.38
7306.65,0.84,19.70,-32.41
7306.75,42.38,8.33,31.04
7306.85,41.62,11.12,-16.39
7306.96,34.04,-5.36,-13.24
7307.06,25.02,8.16,-6.35
7307.15,10.74,-15.21,20.22
7307.25,13.04,13.64,32.20
7307.35,45.20,-10.93,-14.07
7307.46,39.23,-2.36,19.44
7307.56,5.99,-0.97,-14.41
7307.66,7.85,15.59,25.34
7307.76,43.50,-1.61,-33.32
7307.86,6.68,-18.34,-27.70
7307.96,5.87,16.50,17.50
7308.06,30.30,0.75,-6.08
7308.16,44.76,-3.06,14.41
7308.26,27.53,-9.88,34.15
7308.36,40.65,11.56,-3.90
7308.46,20.15,0.39,27.10
7308.56,5.98,17.59,39.52
7308.66,4.58,2.61,-5.56
7308.76,9.89,19.41,-29.08
7308.86,27.92,-19.91,11.90
7308.96,39.60,2.80,-23.27
7309.06,9.84,13.60,-34.52
7309.16,22.95,0.43,11.99
7309.26,5.56,10.25,24.35
7309.36,16.01,-4.64,12.68
7309.46,10.90,-9.65,25.59
7309.56,11.32,1.88,6.35
7309.66,48.56,1.39,14.64
7309.76,47.53,0.00,-16.54
7309.86,31.84,19.14,16.26
7309.96,5.21,-5.74,19.01
7310.06,8.94,12.59,-4.08
7310.16,4.04,-2.26,-0.98
7310.26,18.23,12.63,1.30
7310.36,20.76,-13.08,-23.12
7310.46,45.42,-3.56,15.95
7310.56,15.48,-11.98,28.93
7310.66,32.67,-2.95,-8.75
7310.76,1.76,15.21,13.86
7310.86,39.80,-19.58,26.99
7310.96,19.97,-14.38,-32.20
7311.06,38.44,-15.05,33.93
7311.16,18.07,16.45,-7.18
7311.26,45.73,-13.63,9.96
7311.36,31.55,18.02,30.06
7311.46,23.84,-1.91,7.75
7311.56,21.36,5.08,-7.35
7311.66,46.93,18.93,-16.21
7311.76,25.51,0.20,-10.85
7311.86,15.77,14.62,16.84
7311.96,37.56,-17.36,12.55
7312.06,32.49,13.46,13.69
7312.16,40.77,-3.76,11.34
7312.26,30.72,19.92,-1.56
7312.36,29.86,15.76,-1.78
7312.46,3.81,-8.83,-18.34
7312.56,17.06,-3.55,10.03
7312.66,37.06,4.80,37.93
7312.76,8.41,-8.20,-21.74
7312.86,29.22,-11.74,-19.68
7312.96,2.85,3.58,22.01
7313.06,37.75,10.56,-2.53
7313.16,31.40,-17.52,-4.74
7313.26,46.80,18.79,3.16
7313.36,12.75,11.48,-34.09
7313.46,13.48,6.53,32.52
7313.56,37.22,-17.69,36.58
7313.66,31.60,7.02,-16.57
7313.76,38.25,-14.46,-13.74
7313.86,17.06,12.18,25.43
7313.96,0.91,12.11,-21.63
7314.06,24.84,-0.61,27.41
7314.16,24.03,1.22,37.14
7314.26,36.37,8.47,-7.34
7314.36,13.98,12.20,-6.58
7314.46,38.21,-12.74,16.50
7314.56,40.58,19.27,-6.51
7314.66,19.33,-16.76,0.12
7314.76,46.04,-11.33,30.59
7314.86,44.36,-12.74,28.88
7314.96,16.38,7.15,-36.16
7315.06,40.44,3.71,22.27
7315.16,21.21,6.16,30.72
7315.26,9.31,-6.06,-9.89
7315.36,22.93,7.63,-2.26
7315.46,24.30,13.07,25.37
7315.56,41.58,6.80,5.41
7315.66,8.18,2.96,28.11
7315.76,34.04,-2.16,31.76
7315.86,39.38,-1.93,-1.40
7315.96,38.43,-6.39,-12.19
7316.06,42.27,7.98,-27.81
7316.16,20.00,-4.77,31.66
7316.26,35.32,-17.11,2.92
7316.36,18.22,-9.03,26.78
7316.46,45.35,6.77,28.16
7316.56,1.92,19.36,-37.24
7316.66,37.77,19.40,-38.84
7316.76,36.09,18.07,17.22
7316.86,34.41,-19.83,5.16
7316.96,20.56,-3.46,25.75
7317.06,9.18,3.51,39.86
7317.16,42.94,19.56,36.13
7317.26,33.11,8.54,-31.35
7317.36,12.50,-5.12,21.16
7317.46,18.96,-3.74,27.64
7317.56,9.35,18.35,34.84
7317.66,43.64,12.56,-16.02
7317.76,18.77,-9.43,-14.97
7317.86,7.63,0.48,27.33
7317.96,4.93,3.79,11.21
7318.06,7.89,-0.09,-25.62
7318.16,6.61,4.66,-17.55
7318.26,13.12,2.63,-3.80
7318.36,46.27,-16.71,-11.23
7318.46,25.68,-18.36,-27.62
7318.56,32.09,6.97,-24.38
7318.66,33.23,13.93,31.41
7318.76,21.84,8.85,-23.14
7318.86,12.99,19.49,-33.03
7318.96,16.68,10.17,-31.19
7319.06,13.68,-3.33,8.71
7319.16,37.23,-8.69,-36.56
7319.26,7.22,-17.19,32.03
7319.36,19.56,18.44,-27.84
7319.46,49.63,-8.95,-18.85
7319.56,31.87,5.53,-16.09
7319.66,37.73,-17.12,1.18
7319.76,28.00,5.22,10.19
7319.86,19.72,-14.82,35.38
7319.96,16.28,5.88,18.21
7320.06,34.15,-15.50,-36.51
7320.16,39.06,-10.48,17.83
7320.26,30.44,-15.22,11.35
7320.36,4.37,15.50,-24.99
7320.46,35.55,-10.16,15.20
7320.56,7.66,5.42,-7.62
7320.66,26.04,-4.24,13.41
7320.76,23.10,-2.25,25.12
7320.86,25.67,9.82,22.76
7320.96,14.12,-1.19,-14.61
7321.06,5.43,0.30,11.54
7321.16,27.07,-2.15,25.09
7321.26,16.82,17.68,-21.21
7321.36,29.75,4.45,3.27
7321.46,31.26,2.21,3.93
7321.56,8.73,-18.98,3.90
7321.66,43.77,-13.50,-28.51
7321.76,13.81,15.87,-38.66
7321.86,7.67,-2.69,-30.75
7321.96,27.35,-0.61,10.75
7322.06,45.00,19.33,32.46
7322.16,17.15,-7.66,11.18
7322.26,40.94,-1.92,18.50
7322.36,17.10,-5.57,38.40
7322.46,8.99,3.52,1.81
7322.56,25.24,15.13,7.66
7322.66,10.85,-9.48,18.20
7322.76,26.02,15.03,29.68
7322.86,6.98,-17.65,3.40
7322.96,15.35,-17.88,31.02
